Name,Log2FC_PrimCom
TSHZ3,0.1426760542685242
PLBD1,-0.8840955085185652
PYROXD1,-0.7338974358740565
ZNF549,0.4326859871498502
ZNF211,0.09495291651608657
TFG,0.19770453968779253
NAA50,0.13026650929931677
PEX16,-0.3909051271189063
DEPDC7,0.32423580247365563
CAT,-0.008817056273158534
ACHE,0.31688115098800756
TNFSF10,-0.05204643201383635
GSTM2,0.15927992579495676
POLK,-0.05673734543384668
FLT3,0.18731510480464394
FYTTD1,0.12714708654587586
MRPS2,0.29044204001487633
COPA,-0.4628316105412311
AHR,-0.2506706129891248
SCRN1,-0.00293195383105034
BBS9,-0.24924620032302142
EEPD1,-0.21584392482723871
WIPF3,-0.18674460648996252
HOXA7,0.3589227345009263
FKBP9,-0.2776991543127558
POLM,0.07554383188079321
MRM2,0.28055378979542656
SLC25A51,0.2956077078444969
CLTA,-0.5293270402509952
SRGN,-0.7697195238627841
UNG,0.06876742769401537
DYNLL1,0.23782415792400552
IFT81,0.6469934199752858
ACADS,0.2080841088703285
HVCN1,-1.1455948717630007
RNF11,0.013612062806672535
DDX39A,-0.2833606895190753
PKN1,-0.7201025709904938
TRIR,0.29242951461924277
ADGRE5,-0.4924228602865764
KLHL24,0.6441078045503101
ORMDL2,-0.15764302019511983
PDE1B,0.2701549515293121
LRP1,-1.1636753619887117
FAAH,-0.25395135363765287
RSRP1,0.11779725667689203
SEC61A1,-0.23077990884259328
RAB9B,0.11097476904855938
TTC21B,0.3896461029149215
NMI,-0.81675641939474
TNFAIP6,-0.06375639756079891
SLC36A1,-0.26565707389079307
EXOSC9,0.14529194843668536
SNRPA,0.5855787059880949
ZNF350,0.04117730308929598
RAB38,0.3115284951391937
SP140L,-0.2976590500574966
ENKD1,-0.7009951694442726
ACTR5,0.12974287143171317
SYS1,0.006087197242762234
MATN4,-1.0740807498095304
ATP5F1E,0.015087146351248932
PLCG1,-0.05550890997894433
SRSF6,0.6636192029729565
RAB22A,-0.3048669219244251
MOCS3,0.3153059257105459
RNF114,-0.0926808129378817
NAGK,-0.7917777037378231
MCEE,0.1535192612563633
SNRNP27,0.4262523774866388
MPHOSPH10,1.118031059604684
LIPE,-0.4952906267952956
CEACAM8,-0.35598098123210553
PACSIN1,0.08311286231865053
RRP36,0.5542567757542695
BTN3A3,-0.22486959298762443
SNRPC,0.36410314411907313
ABCC10,-0.5110919653373556
H1-3,-0.11134640941162577
AARS2,0.5700076779474147
H1-1,-0.18877799880936594
ZNF391,-0.02310788807965424
TREM1,-0.90775886767714
CDKN1A,-0.1686351720004541
SOX4,0.11659645669824875
SSR1,-0.00103179592488212
EMC3,-0.030719546571904517
SH3TC1,-0.6606176108497137
MT2A,-0.520760889092521
GOT2,0.28483834843350564
SPHK2,0.06756491546637493
RAP2A,-0.13084871125084907
IRF1,-0.12565255463470199
UPF3B,0.5192233107035747
PTGER2,-0.32111484913131455
RPS29,-0.06172143245297873
NUP85,0.1868871079549788
MIF4GD,-0.49920000024841843
NT5C,0.25196925230486084
MSTO1,-0.04547910113254824
MBOAT7,0.26015313823332625
LILRB3,-0.917067787650059
LILRA6,-0.10493159947995899
ZBTB46,-0.0044123085018959425
INSIG2,-0.0365991780301493
PSD4,-0.7633517090514942
ALKBH7,0.06499015652566148
CLPP,0.22310400674283862
THOC2,0.7357939008194704
C3,-0.16111838681393315
RTN2,-0.2233403134796354
EML2,-0.5495405544119669
